14:40:03.450 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/mnt/ufs18/home-212/harmanm4/miniconda3/envs/gatk/bin/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
14:40:03.624 INFO  HaplotypeCaller - ------------------------------------------------------------
14:40:03.625 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.3.0.0
14:40:03.625 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
14:40:03.625 INFO  HaplotypeCaller - Executing as harmanm4@lac-353 on Linux v3.10.0-1160.36.2.el7.x86_64 amd64
14:40:03.625 INFO  HaplotypeCaller - Java runtime: Java HotSpot(TM) 64-Bit Server VM v1.8.0_152-b16
14:40:03.625 INFO  HaplotypeCaller - Start Date/Time: December 3, 2022 2:40:03 PM EST
14:40:03.625 INFO  HaplotypeCaller - ------------------------------------------------------------
14:40:03.625 INFO  HaplotypeCaller - ------------------------------------------------------------
14:40:03.626 INFO  HaplotypeCaller - HTSJDK Version: 3.0.1
14:40:03.626 INFO  HaplotypeCaller - Picard Version: 2.27.5
14:40:03.626 INFO  HaplotypeCaller - Built for Spark Version: 2.4.5
14:40:03.626 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
14:40:03.626 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
14:40:03.626 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
14:40:03.626 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
14:40:03.626 INFO  HaplotypeCaller - Deflater: IntelDeflater
14:40:03.626 INFO  HaplotypeCaller - Inflater: IntelInflater
14:40:03.626 INFO  HaplotypeCaller - GCS max retries/reopens: 20
14:40:03.626 INFO  HaplotypeCaller - Requester pays: disabled
14:40:03.627 INFO  HaplotypeCaller - Initializing engine
14:40:04.061 INFO  HaplotypeCaller - Done initializing engine
14:40:04.070 INFO  HaplotypeCallerEngine - Disabling physical phasing, which is supported only for reference-model confidence output
14:40:04.085 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/mnt/ufs18/home-212/harmanm4/miniconda3/envs/gatk/bin/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
14:40:04.118 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/mnt/ufs18/home-212/harmanm4/miniconda3/envs/gatk/bin/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
14:40:04.157 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
14:40:04.166 INFO  IntelPairHmm - Available threads: 10
14:40:04.166 INFO  IntelPairHmm - Requested threads: 4
14:40:04.166 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
14:40:04.191 INFO  ProgressMeter - Starting traversal
14:40:04.192 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
17:21:54.329 INFO  ProgressMeter -         Chr3:2648675            161.8                309330           1911.4
17:22:04.855 INFO  ProgressMeter -         Chr3:2716973            162.0                309710           1911.7
17:22:16.362 INFO  ProgressMeter -         Chr3:2870115            162.2                310500           1914.3
17:22:27.129 INFO  ProgressMeter -         Chr3:3014800            162.4                311320           1917.2
17:22:38.475 INFO  ProgressMeter -         Chr3:3123188            162.6                311940           1918.8
17:22:48.961 INFO  ProgressMeter -         Chr3:3157420            162.7                312180           1918.2
17:22:59.319 INFO  ProgressMeter -         Chr3:3374395            162.9                313320           1923.2
17:23:10.922 INFO  ProgressMeter -         Chr3:3452878            163.1                313800           1923.8
17:23:22.375 INFO  ProgressMeter -         Chr3:3516564            163.3                314180           1923.9
17:23:32.511 INFO  ProgressMeter -         Chr3:3567117            163.5                314510           1923.9
17:23:42.539 INFO  ProgressMeter -         Chr3:3704440            163.6                315320           1926.9
17:23:52.881 INFO  ProgressMeter -         Chr3:3899938            163.8                316400           1931.5
17:24:03.433 INFO  ProgressMeter -         Chr3:4129646            164.0                317590           1936.7
17:24:14.874 INFO  ProgressMeter -         Chr3:4279452            164.2                318350           1939.1
17:24:28.248 INFO  ProgressMeter -         Chr3:4287293            164.4                318390           1936.7
17:24:38.298 INFO  ProgressMeter -         Chr3:4400211            164.6                319010           1938.5
17:24:48.572 INFO  ProgressMeter -         Chr3:4513579            164.7                319680           1940.5
17:24:58.686 INFO  ProgressMeter -         Chr3:4623723            164.9                320360           1942.7
17:25:08.744 INFO  ProgressMeter -         Chr3:4741927            165.1                321080           1945.0
17:25:20.119 INFO  ProgressMeter -         Chr3:4785520            165.3                321330           1944.3
17:25:30.149 INFO  ProgressMeter -         Chr3:4862679            165.4                321810           1945.3
17:25:40.933 INFO  ProgressMeter -         Chr3:4914558            165.6                322140           1945.1
17:25:50.968 INFO  ProgressMeter -         Chr3:4967282            165.8                322450           1945.1
17:26:01.785 INFO  ProgressMeter -         Chr3:5068328            166.0                323010           1946.3
17:26:11.828 INFO  ProgressMeter -         Chr3:5255602            166.1                324030           1950.5
17:26:22.867 INFO  ProgressMeter -         Chr3:5284069            166.3                324220           1949.5
17:26:32.996 INFO  ProgressMeter -         Chr3:5381141            166.5                324770           1950.8
17:26:45.381 INFO  ProgressMeter -         Chr3:5442935            166.7                325150           1950.7
17:26:55.905 INFO  ProgressMeter -         Chr3:5553340            166.9                325810           1952.6
17:27:05.959 INFO  ProgressMeter -         Chr3:5621505            167.0                326240           1953.2
17:27:15.996 INFO  ProgressMeter -         Chr3:5677537            167.2                326600           1953.4
17:27:26.051 INFO  ProgressMeter -         Chr3:5889561            167.4                327750           1958.3
17:27:36.614 INFO  ProgressMeter -         Chr3:6024966            167.5                328550           1961.0
17:27:46.671 INFO  ProgressMeter -         Chr3:6163140            167.7                329320           1963.7
17:27:56.724 INFO  ProgressMeter -         Chr3:6317692            167.9                330190           1966.9
17:28:06.954 INFO  ProgressMeter -         Chr3:6390141            168.0                330630           1967.5
17:28:17.357 INFO  ProgressMeter -         Chr3:6502474            168.2                331270           1969.3
17:28:27.365 INFO  ProgressMeter -         Chr3:6922277            168.4                332960           1977.4
17:28:39.100 INFO  ProgressMeter -         Chr3:7073796            168.6                333800           1980.0
17:28:49.393 INFO  ProgressMeter -         Chr3:7124746            168.8                334120           1979.9
17:28:59.701 INFO  ProgressMeter -         Chr3:7288211            168.9                334990           1983.1
17:29:09.734 INFO  ProgressMeter -         Chr3:7400667            169.1                335680           1985.2
17:29:19.988 INFO  ProgressMeter -         Chr3:7516978            169.3                336370           1987.3
17:29:30.234 INFO  ProgressMeter -         Chr3:7676349            169.4                337340           1991.0
17:29:41.074 INFO  ProgressMeter -         Chr3:7778518            169.6                337900           1992.2
17:29:51.088 INFO  ProgressMeter -         Chr3:7907688            169.8                338690           1994.9
17:30:01.154 INFO  ProgressMeter -         Chr3:7996718            169.9                339230           1996.1
17:30:11.717 INFO  ProgressMeter -         Chr3:8119085            170.1                339990           1998.5
17:30:21.770 INFO  ProgressMeter -         Chr3:8189900            170.3                340480           1999.4
17:30:32.329 INFO  ProgressMeter -         Chr3:8271250            170.5                340950           2000.1
17:30:42.352 INFO  ProgressMeter -         Chr3:8350096            170.6                341420           2000.9
17:30:52.443 INFO  ProgressMeter -         Chr3:8424718            170.8                341900           2001.7
17:31:03.013 INFO  ProgressMeter -         Chr3:8440369            171.0                342020           2000.3
17:31:13.406 INFO  ProgressMeter -         Chr3:8484538            171.2                342320           2000.1
17:31:23.502 INFO  ProgressMeter -         Chr3:8556294            171.3                342750           2000.6
17:31:33.648 INFO  ProgressMeter -         Chr3:8758084            171.5                343910           2005.4
17:31:44.594 INFO  ProgressMeter -         Chr3:8861650            171.7                344510           2006.8
17:31:54.815 INFO  ProgressMeter -         Chr3:8903584            171.8                344800           2006.5
17:32:04.855 INFO  ProgressMeter -         Chr3:8944124            172.0                345040           2005.9
17:32:15.037 INFO  ProgressMeter -         Chr3:8971008            172.2                345260           2005.2
17:32:26.042 INFO  ProgressMeter -         Chr3:9014446            172.4                345540           2004.7
17:32:36.061 INFO  ProgressMeter -         Chr3:9067255            172.5                345890           2004.8
17:32:47.061 INFO  ProgressMeter -         Chr3:9122790            172.7                346210           2004.5
17:32:57.772 INFO  ProgressMeter -         Chr3:9200848            172.9                346700           2005.3
17:33:07.908 INFO  ProgressMeter -         Chr3:9236997            173.1                346940           2004.7
17:33:18.248 INFO  ProgressMeter -         Chr3:9293912            173.2                347300           2004.8
17:33:28.268 INFO  ProgressMeter -         Chr3:9371866            173.4                347800           2005.8
17:33:40.802 INFO  ProgressMeter -         Chr3:9436483            173.6                348260           2006.0
17:33:51.018 INFO  ProgressMeter -         Chr3:9514793            173.8                348770           2007.0
17:34:01.634 INFO  ProgressMeter -         Chr3:9566090            174.0                349100           2006.8
17:34:13.803 INFO  ProgressMeter -         Chr3:9605212            174.2                349370           2006.0
17:34:25.568 INFO  ProgressMeter -         Chr3:9619046            174.4                349450           2004.2
17:34:35.665 INFO  ProgressMeter -         Chr3:9629143            174.5                349510           2002.6
17:34:46.922 INFO  ProgressMeter -         Chr3:9678505            174.7                349860           2002.5
17:34:57.093 INFO  ProgressMeter -         Chr3:9706220            174.9                350060           2001.7
17:35:07.115 INFO  ProgressMeter -         Chr3:9768437            175.0                350430           2001.9
17:35:17.184 INFO  ProgressMeter -         Chr3:9839992            175.2                350880           2002.6
17:35:27.265 INFO  ProgressMeter -         Chr3:9908274            175.4                351340           2003.3
17:35:37.296 INFO  ProgressMeter -         Chr3:9935831            175.6                351530           2002.4
17:35:47.481 INFO  ProgressMeter -         Chr3:9977579            175.7                351800           2002.0
17:35:58.154 INFO  ProgressMeter -        Chr3:10044916            175.9                352240           2002.5
17:36:09.081 INFO  ProgressMeter -        Chr3:10140814            176.1                352820           2003.7
17:36:20.985 INFO  ProgressMeter -        Chr3:10165079            176.3                352990           2002.4
17:36:31.942 INFO  ProgressMeter -        Chr3:10179042            176.5                353090           2000.9
17:36:44.747 INFO  ProgressMeter -        Chr3:10189114            176.7                353150           1998.9
17:36:55.987 INFO  ProgressMeter -        Chr3:10210616            176.9                353300           1997.6
17:37:06.001 INFO  ProgressMeter -        Chr3:10259448            177.0                353620           1997.5
17:37:16.524 INFO  ProgressMeter -        Chr3:10348832            177.2                354220           1998.9
17:37:26.892 INFO  ProgressMeter -        Chr3:10373974            177.4                354400           1998.0
17:37:37.103 INFO  ProgressMeter -        Chr3:10432087            177.5                354730           1997.9
17:37:47.252 INFO  ProgressMeter -        Chr3:10472804            177.7                355020           1997.7
17:37:57.524 INFO  ProgressMeter -        Chr3:10508883            177.9                355270           1997.1
17:38:07.608 INFO  ProgressMeter -        Chr3:10535414            178.1                355460           1996.3
17:38:17.857 INFO  ProgressMeter -        Chr3:10586623            178.2                355730           1995.9
17:38:28.280 INFO  ProgressMeter -        Chr3:10632136            178.4                356030           1995.7
17:38:38.541 INFO  ProgressMeter -        Chr3:10677727            178.6                356330           1995.4
17:38:48.769 INFO  ProgressMeter -        Chr3:10723837            178.7                356650           1995.3
17:38:59.521 INFO  ProgressMeter -        Chr3:10800452            178.9                357190           1996.3
17:39:09.743 INFO  ProgressMeter -        Chr3:10839076            179.1                357470           1996.0
17:39:20.562 INFO  ProgressMeter -        Chr3:10898737            179.3                357880           1996.3
17:39:30.728 INFO  ProgressMeter -        Chr3:10943942            179.4                358160           1996.0
17:39:40.994 INFO  ProgressMeter -        Chr3:10973805            179.6                358410           1995.5
17:39:51.150 INFO  ProgressMeter -        Chr3:11026046            179.8                358790           1995.7
17:40:02.750 INFO  ProgressMeter -        Chr3:11059331            180.0                359020           1994.8
17:40:13.819 INFO  ProgressMeter -        Chr3:11090254            180.2                359230           1993.9
17:40:23.844 INFO  ProgressMeter -        Chr3:11117606            180.3                359420           1993.2
17:40:33.988 INFO  ProgressMeter -        Chr3:11154280            180.5                359720           1992.9
